Kreisschluessel,Year,unemployment_rate,pop_total,pop_male,share_18_25,share_female_18_25,share_female_25_30,share_25_30,gdp_per_capita,haushalte_mit_hohem_einkommen,haushalte_mit_mittlerem_einkommen,haushalte_mit_niedrigem_einkommen,monatliches_haushaltseinkommen,sgb2_quote_2010_2023,share_males,pop_18_25_est,pop_25_30_est,pop_fem_18_25_est,pop_fem_25_30_est,youth_18_29_total,youth_18_29_female,youth_18_29_male,share_youth_18_29,share_males_within_youth,school_leavers_no_qual
01051,2014,7.38,132685,65150,7.76,47.82,47.16,4.83,28,19.44,46.86,33.71,1671.9,11.73,49.10125485171647,10296.356,6408.6855000000005,4923.7174392,3022.3360818,16705.0415,7946.053521,8758.987979,12.589999999999998,52.4332009531374,11.25
01051,2015,7.34,132917,65512,7.93,47.2,47.04,5.04,29.69,19.54,47.12,33.34,1738.2,11.15,49.28790147234741,10540.318099999999,6699.0168,4975.0301432,3151.21750272,17239.334899999998,8126.24764592,9113.087254079997,12.969999999999999,52.86217424826521,9.77
01051,2016,7.19,133560,65891,7.9,47.81,46.64,5.12,30.49,19.7,47.38,32.92,1770.79,11.59,49.33438155136268,10551.24,6838.272,5044.547844,3189.3700608,17389.512,8233.9179048,9155.594095199998,13.019999999999998,52.65009216589861,8.29
01051,2017,6.83,133447,65911,7.84,47.25,46.52,5.15,33.48,20.06,47.63,32.31,1886.64,11.78,49.39114404969763,10462.2448,6872.5205000000005,4943.4106679999995,3197.0965366000005,17334.7653,8140.5072046000005,9194.258095399999,12.989999999999998,53.039414934565045,8.58
01051,2018,6.27,133210,65720,7.81,47.54,45.92,5.13,34.57,20.56,47.96,31.48,1924.99,10.93,49.33563546280309,10403.701000000001,6833.673,4945.9194554000005,3138.0226416,17237.374,8083.942097000001,9153.431902999999,12.94,53.10224111282843,8.69
01051,2019,5.49,133193,65718,7.67,47.57,46.58,5.11,34.9,21.2,48.38,30.42,2007.46,10.1,49.340430803420595,10215.903100000001,6806.162300000001,4859.705104670001,3170.3103993400005,17022.065400000003,8030.015504010002,8992.049895990001,12.780000000000003,52.82584507042254,10.08
01051,2020,6.09,133251,65711,7.48,47.78,45.81,5.11,34.36,21.7,48.73,29.57,2030.52,9.75,49.313701210497484,9967.1748,6809.126100000001,4762.31611944,3119.260666410001,16776.300900000002,7881.57678585,8894.724114150002,12.590000000000002,53.01957903097697,10.09
01051,2021,5.9,133969,66046,7.37,48.2,45.94,5.21,37.94,23.34,48.35,28.31,2066.33,8.95,49.29946480155857,9873.515300000001,6979.7849,4759.034374600001,3206.51318306,16853.3002,7965.54755766,8887.752642340001,12.580000000000002,52.735977742448334,9.55
01051,2022,5.5,133104,65455,6.92,47.47,47,5.22,45.2,25.22,47.92,26.86,2255.53,9.29,49.175832431782666,9210.7968,6948.028799999999,4372.36524096,3265.5735359999994,16158.8256,7637.93877696,8520.88682304,12.139999999999999,52.73209225700165,12.14
01051,2023,5.83,133514,65867,6.81,46.82,47.59,5.27,NA,27.33,47.31,25.36,NA,9.28,49.33340323861168,9092.303399999999,7036.1878,4257.016451879999,3348.52177402,16128.491199999999,7605.5382259,8522.952974099999,12.079999999999998,52.84408112582781,11.54
01053,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1393.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01053,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01053,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01053,2003,8.6,184896,89876,6.66,49.78,51.71,4.7,16.75,NA,NA,NA,1472.31,NA,48.608947732779505,12314.073600000002,8690.112,6129.945838080001,4493.656915199999,21004.1856,10623.60275328,10380.58284672,11.360000000000001,49.42149647887324,11.85
01053,2004,8.86,185958,90500,6.74,48.95,52.48,4.59,16.9,NA,NA,NA,1487.36,NA,48.66690327923509,12533.5692,8535.4722,6135.182123400001,4479.41581056,21069.041400000002,10614.597933960002,10454.44346604,11.330000000000002,49.61992939099735,9.47
01053,2005,9.7,186471,90705,6.74,48.84,52.59,4.65,18.95,NA,NA,NA,1528.24,NA,48.642952523448685,12568.1454,8670.901500000002,6138.28221336,4560.0270988500015,21239.0469,10698.309312210002,10540.73758779,11.39,49.6290517998244,9.19
01053,2006,8.34,186911,90951,6.86,48.37,52.43,4.65,21.93,NA,NA,NA,1542.72,NA,48.66005746050259,12822.094600000002,8691.3615,6202.047158020001,4556.88083445,21513.456100000003,10758.927992470002,10754.52810753,11.510000000000002,49.98977410947003,10.47
01053,2007,7.19,187094,91084,6.94,48.29,51.83,4.66,22.9,NA,NA,NA,1574.54,NA,48.683549445733156,12984.323600000002,8718.5804,6270.129866440001,4518.840221320001,21702.904000000002,10788.97008776,10913.933912240002,11.600000000000001,50.287896551724145,8.25
01053,2008,6.47,186984,91128,7.1,48.14,51.63,4.62,18.41,NA,NA,NA,1614.27,NA,48.73572070337569,13275.864,8638.6608,6391.0009296,4460.1405710399995,21914.5248,10851.141500639998,11063.38329936,11.72,50.48424914675769,9.97
01053,2009,6.71,186629,90955,7.23,48.1,50.82,4.63,18.2,NA,NA,NA,1641.95,NA,48.73572703063297,13493.2767,8640.922700000001,6490.266092700001,4391.31691614,22134.1994,10881.58300884,11252.616391160002,11.860000000000001,50.83814502529511,7.63
01053,2010,6.4,186874,91281,7.33,48.3,50.08,4.6,18.51,NA,NA,NA,1659.36,9.22,48.84628145167332,13697.8642,8596.204,6616.0684086,4304.9789632,22294.0682,10921.0473718,11373.020828200002,11.93,51.01366303436715,7.99
01053,2011,6.22,187296,91099,7.04,48.05,50.86,4.55,19.51,NA,NA,NA,1716.63,9.04,48.63905262258671,13185.638400000002,8521.967999999999,6335.699251200001,4334.272924799999,21707.6064,10669.972176,11037.634224000001,11.59,50.84685073339086,7.25
01053,2012,6.19,187905,91625,6.91,47.8,50.08,4.58,20.05,NA,NA,NA,1772.32,8.93,48.76134216758468,12984.235499999999,8606.049,6206.464568999999,4309.9093392,21590.2845,10516.3739082,11073.910591800002,11.49,51.29117493472586,7.34
01053,2013,6.2,189043,92305,6.85,47.97,49.31,4.67,20.73,24.76,47.18,28.06,1760.47,8.98,48.82751543299673,12949.445499999998,8828.3081,6211.849006349999,4353.2387241100005,21777.753599999996,10565.08773046,11212.665869539996,11.519999999999998,51.48678819444443,8.57
01053,2014,6.05,190703,93288,6.83,47.43,48.96,4.78,20.9,24.81,47.23,27.96,1784.14,8.82,48.9179509499064,13025.0149,9115.6034,6177.76456707,4462.99942464,22140.618300000002,10640.76399171,11499.854308290001,11.610000000000001,51.94007751937985,7.77
01053,2015,5.83,192999,94684,6.91,46.73,48.52,5,21.09,24.88,47.47,27.65,1825.17,8.33,49.05932155088886,13336.230899999999,9649.95,6232.020699569999,4682.15574,22986.1809,10914.17643957,12072.00446043,11.91,52.518530646515536,8.55
01053,2016,5.66,195063,95753,6.85,46.23,48.22,5,21.61,25.06,47.66,27.28,1865.76,8.51,49.08824328550263,13361.815499999999,9753.15,6177.167305649999,4702.968929999999,23114.9655,10880.13623565,12234.829264349999,11.85,52.930337552742614,7.02
01053,2017,5.47,196074,96281,6.83,45.8,48.38,4.91,22.93,25.44,47.86,26.71,2193.8,8.63,49.104419759886575,13391.8542,9627.233400000001,6133.469223599999,4657.655518920001,23019.0876,10791.12474252,12227.962857479999,11.739999999999998,53.12097103918229,9.59
01053,2018,4.97,197264,96881,6.74,45.95,48.48,4.84,23.45,25.92,48.12,25.96,1999.52,7.84,49.11235704436694,13295.5936,9547.5776,6109.3252592,4628.66562048,22843.1712,10737.990879680001,12105.18032032,11.58,52.99255613126079,11.83
01053,2019,4.68,198019,97165,6.73,45.89,48.34,4.71,24.31,26.53,48.4,25.07,2044.99,7.45,49.0685237275211,13326.6787,9326.6949,6115.61285543,4508.5243146600005,22653.3736,10624.137170090002,12029.236429909997,11.44,53.101302447552435,10.21
01053,2020,5.47,199152,97730,6.67,46.19,48.16,4.57,24.12,26.99,48.63,24.39,2091.67,7.46,49.073069816019924,13283.4384,9101.2464,6135.62019696,4383.16026624,22384.6848,10518.7804632,11865.904336799998,11.24,53.00903024911031,9.65
01053,2021,5.27,200819,98622,6.61,46.03,47.69,4.59,24.95,28.64,48.06,23.3,2137.43,7.02,49.109894980056666,13274.135900000001,9217.5921,6110.0847547700005,4395.86967249,22491.728000000003,10505.95442726,11985.773572740003,11.200000000000001,53.28969642857143,8.37
01053,2022,5.03,204237,99663,6.39,47.44,47.75,4.51,26.58,30.07,47.37,22.56,2249.14,7.76,48.797720295539,13050.7443,9211.0887,6191.27309592,4398.29485425,22261.833,10589.56795017,11672.265049829999,10.9,52.43173394495413,10.52
01053,2023,5.19,205445,100450,6.43,47.05,47.51,4.49,NA,31.83,46.76,21.41,NA,7.73,48.893864537954194,13210.1135,9224.4805,6215.35840175,4382.55068555,22434.593999999997,10597.909087299999,11836.684912699999,10.92,52.76086080586081,10.29
01054,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1204.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01054,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01054,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01054,2003,9.1,166342,81311,7.35,48.92,48.28,5.14,22.95,NA,NA,NA,1295.11,NA,48.88182178884467,12226.136999999999,8549.978799999999,5981.0262204,4127.929764639999,20776.1158,10108.95598504,10667.15981496,12.49,51.34337870296237,6.53
01054,2004,9.22,166610,81411,7.28,48.58,49.33,5.06,23.36,NA,NA,NA,1319.77,NA,48.863213492587484,12129.208,8430.466,5892.3692464000005,4158.7488778,20559.674,10051.1181242,10508.555875799999,12.34,51.11246353322528,9.24
01054,2005,10.12,166956,81591,7.28,48.39,50.01,5.07,23.1,NA,NA,NA,1376.4,NA,48.86976209300654,12154.3968,8464.6692,5881.51261152,4233.18106692,20619.066,10114.69367844,10504.372321559998,12.35,50.94494736842105,8.67
01054,2006,9.96,166783,81571,7.37,48.33,49.79,5.05,23.93,NA,NA,NA,1430.28,NA,48.90846189359827,12291.9071,8422.5415,5940.67870143,4193.58341285,20714.4486,10134.26211428,10580.18648572,12.42,51.076360708534615,7.94
01054,2007,8.47,166727,81585,7.52,48.33,49.56,5,25.25,NA,NA,NA,1485.83,NA,48.93328615041355,12537.870399999998,8336.35,6059.552764319999,4131.49506,20874.2204,10191.04782432,10683.172575679999,12.519999999999998,51.17878594249201,8.95
01054,2008,7.94,166270,81436,7.68,47.89,49.1,5.01,26.6,NA,NA,NA,1548.53,NA,48.97816803993504,12769.535999999998,8330.127,6115.330790399999,4090.092357,21099.663,10205.423147399999,10894.239852600002,12.690000000000001,51.63229314420804,7.93
01054,2009,7.87,165771,81155,7.78,47.81,48.71,4.99,26.76,NA,NA,NA,1562.07,NA,48.956090027809445,12896.983800000002,8271.9729,6166.047954780001,4029.2779995900005,21168.956700000002,10195.325954370002,10973.63074563,12.770000000000001,51.83831636648394,6.43
01054,2010,7.45,165480,81033,7.83,47.06,48.92,4.97,27.77,NA,NA,NA,1592.23,7.01,48.96845540246556,12957.083999999999,8224.356,6097.6037304,4023.3549552,21181.44,10120.9586856,11060.481314399998,12.8,52.217796875,7.29
01054,2011,7.53,163029,79200,7.82,46.3,48.45,4.75,28.44,NA,NA,NA,1685.21,7.82,48.58031393187715,12748.867800000002,7743.8775000000005,5902.7257914,3751.908648750001,20492.745300000002,9654.634440150001,10838.110859850001,12.57,52.88754972155927,7.68
01054,2012,6.96,162237,78950,7.77,45.91,48.1,4.83,30.51,NA,NA,NA,1731.16,7.75,48.66337518568514,12605.8149,7836.047100000001,5787.329620589999,3769.1386551000005,20441.862,9556.46827569,10885.39372431,12.6,53.2505,6.69
01054,2013,6.6,161923,78847,7.76,46.25,47.61,5,30.19,18.39,47.55,34.05,1800.59,7.73,48.69413239626242,12565.2248,8096.1500000000005,5811.41647,3854.577015,20661.3748,9665.993484999999,10995.381315000002,12.760000000000002,53.21708463949844,7.18
01054,2014,6.37,162203,79100,7.8,46.25,46.75,5.17,32.04,18.44,47.65,33.9,1880.63,7.8,48.766052415799955,12651.834,8385.8951,5851.473225000001,3920.4059592500003,21037.7291,9771.879184250001,11265.84991575,12.97,53.55069390902081,7.62
01054,2015,5.96,163960,80319,7.97,46.05,45.35,5.49,32.75,18.55,47.97,33.48,1944.34,7.51,48.98694803610636,13067.612,9001.404,6017.635325999999,4082.136714,22069.016,10099.77204,11969.24396,13.459999999999999,54.23551263001486,7.07
01054,2016,6.12,164926,80932,7.87,45.94,45.06,5.63,33.41,18.75,48.2,33.04,1989.39,7.77,49.071704885827586,12979.676200000002,9285.333799999999,5962.863246280001,4183.971410279999,22265.010000000002,10146.83465656,12118.175343440002,13.5,54.42699259259259,6.73
01054,2017,6.14,165462,81108,7.76,46.56,45.18,5.61,34.66,19.08,48.48,32.44,2115.1,8.08,49.019110128005224,12839.851200000001,9282.4182,5978.23471872,4193.79654276,22122.2694,10172.03126148,11950.23813852,13.370000000000001,54.019042632759906,7.28
01054,2018,5.3,165507,81099,7.61,46.57,45.62,5.58,34.15,19.57,48.83,31.59,2180.6,7.3,49.00034439630952,12595.0827,9235.2906,5865.53001339,4213.13957172,21830.3733,10078.669585110001,11751.703714889998,13.19,53.8318953752843,9.52
01054,2019,4.77,165951,81286,7.48,46.9,45.65,5.51,36.92,20.2,49.26,30.54,2294.6,6.61,48.98192840055197,12413.134800000002,9143.900099999999,5821.7602212,4174.190395649999,21557.0349,9995.95061685,11561.08428315,12.989999999999998,53.6302155504234,9.39
01054,2020,5.3,167147,81789,7.31,47.29,46.65,5.49,37.04,20.72,49.62,29.66,2273.71,6.55,48.932376889803585,12218.4457,9176.3703,5778.10297153,4280.77674495,21394.816,10058.87971648,11335.936283519999,12.8,52.984500000000004,8.64
01054,2021,5.04,167560,82039,7.1,47.3,46.44,5.48,38.44,22.26,49.3,28.43,2324.97,5.84,48.96096920506087,11896.759999999998,9182.288,5627.167479999999,4264.2545472,21079.048,9891.422027199998,11187.6259728,12.58,53.07462639109698,6.19
01054,2022,4.46,168886,82149,6.79,47.91,47.24,5.17,42.5,24.11,48.93,26.96,2535.42,6.46,48.64168729201947,11467.359400000001,8731.4062,5494.011888540001,4124.71628888,20198.7656,9618.728177420002,10580.037422579997,11.959999999999999,52.37962374581938,9.21
01054,2023,4.79,170048,82926,6.74,46.76,46.18,5.21,NA,26.23,48.31,25.46,NA,6.42,48.76623071132857,11461.235200000001,8859.5008,5359.27357952,4091.31746944,20320.736,9450.59104896,10870.144951040002,11.950000000000001,53.49287029288704,11.49
01055,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01055,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01055,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01055,2003,9.57,205140,98922,6.67,49.13,51.33,4.51,18.25,NA,NA,NA,1366.92,NA,48.2217022521205,13682.838,9251.814,6722.3783094,4748.9561262,22934.652000000002,11471.3344356,11463.317564400002,11.180000000000001,49.98252236135958,11.41
01055,2004,9.64,205589,99180,6.65,49.3,51.88,4.4,17.91,NA,NA,NA,1394.85,NA,48.241880645365264,13671.668500000002,9045.916000000001,6740.132570500001,4693.021220800001,22717.584500000004,11433.153791300003,11284.430708700002,11.05,49.672669683257915,10.28
01055,2005,11.29,206040,99560,6.59,48.62,51.4,4.48,18.29,NA,NA,NA,1418.05,NA,48.32071442438362,13578.036,9230.592,6601.6411032,4744.5242880000005,22808.628,11346.1653912,11462.4626088,11.07,50.25494128274616,10.37
01055,2006,9.75,205952,99508,6.65,48.5,51.28,4.49,18.28,NA,NA,NA,1424.81,NA,48.3161124922312,13695.808,9247.2448,6642.46688,4741.98713344,22943.0528,11384.454013440001,11558.59878656,11.14,50.37951526032316,11.49
01055,2007,8.78,205688,99422,6.67,48.6,50.91,4.46,18.87,NA,NA,NA,1444.1,NA,48.33631519583058,13719.389599999999,9173.6848,6667.623345599999,4670.322931680001,22893.074399999998,11337.94627728,11555.128122719998,11.129999999999999,50.47433962264151,9.28
01055,2008,7.96,205191,99211,6.73,48.49,50.46,4.43,19.09,NA,NA,NA,1478.96,NA,48.350561184457405,13809.354299999999,9089.961299999999,6696.15590007,4586.79447198,22899.315599999998,11282.95037205,11616.365227949998,11.159999999999998,50.728001792114696,9.23
01055,2009,8,204948,99229,6.8,48.11,50.28,4.4,18.89,NA,NA,NA,1496.63,NA,48.41667154595312,13936.464000000002,9017.712000000001,6704.832830400001,4534.105593600001,22954.176000000003,11238.938424000002,11715.237576000001,11.200000000000001,51.0375,7.23
01055,2010,7.36,204454,98988,6.81,47.95,50.08,4.21,19.33,NA,NA,NA,1520.4,9.54,48.415780566777855,13923.317399999998,8607.5134,6676.2306933,4310.64271072,22530.830799999996,10986.87340402,11543.957395979996,11.019999999999998,51.23627041742286,6.57
01055,2011,6.98,197960,95155,6.6,47.13,50.01,4.03,20.81,NA,NA,NA,1623.65,9.37,48.067791473024855,13065.36,7977.7880000000005,6157.704168000001,3989.6917788,21043.148,10147.395946800001,10895.7520532,10.63,51.77814675446848,8.12
01055,2012,6.54,197882,95213,6.62,46.91,49.04,4.02,22.01,NA,NA,NA,1675.65,9.07,48.116048958470195,13099.7884,7954.856399999999,6145.110738439999,3901.0615785599994,21054.6448,10046.172316999999,11008.472483,10.639999999999999,52.28524436090226,8.93
01055,2013,6.5,197835,95239,6.56,47.08,48.57,4.07,22.81,19.89,46.79,33.33,1689.29,8.99,48.14062223570147,12977.975999999999,8051.8845,6110.031100799999,3910.80030165,21029.8605,10020.83140245,11009.02909755,10.629999999999999,52.34951081843838,8.66
01055,2014,6.4,198355,95662,6.55,46.71,48.67,4.2,23.66,19.99,46.87,33.14,1733.27,8.78,48.22767260719417,12992.2525,8330.91,6068.681142750001,4054.653897,21323.1625,10123.33503975,11199.827460249999,10.75,52.52423255813953,8.33
01055,2015,6.13,199574,96412,6.64,46.24,47.85,4.44,24.29,20.11,47.16,32.73,1764.51,8.29,48.30889795263912,13251.713600000001,8861.0856,6127.592368640001,4240.0294596,22112.7992,10367.62182824,11745.17737176,11.080000000000002,53.114837545126356,10.28
01055,2016,5.85,200813,97036,6.5,46.23,47.63,4.6,24.77,20.34,47.41,32.25,1809.06,8.37,48.321572806541404,13052.845000000001,9237.398,6034.3302435000005,4399.7726674,22290.243000000002,10434.102910900001,11856.140089100001,11.100000000000001,53.18981981981982,9
01055,2017,5.58,200584,96850,6.38,45.57,47.61,4.61,26.28,20.72,47.69,31.59,1903.19,8.38,48.28401068878874,12797.259199999999,9246.922400000001,5831.7110174399995,4402.45975464,22044.1816,10234.17077208,11810.01082792,10.99,53.574276615104644,8.42
01055,2018,5.14,200581,96765,6.27,45.94,47.72,4.53,26.84,21.21,48.07,30.73,1974.99,7.83,48.24235595594797,12576.428699999999,9086.3193,5777.611344779999,4335.99156996,21662.748,10113.602914739999,11549.145085260001,10.8,53.31338888888889,10.91
01055,2019,4.98,200539,96689,6.22,46.13,47.51,4.44,28.06,21.9,48.47,29.63,2067.66,7.23,48.2145617560674,12473.5258,8903.9316,5754.03745154,4230.25790316,21377.4574,9984.2953547,11393.1620453,10.66,53.2952157598499,11.18
01055,2020,5.46,201487,97171,6.2,46.16,48.05,4.32,27.89,22.47,48.8,28.73,2092.54,6.85,48.226932754966825,12492.194,8704.2384,5766.396750399999,4182.3865512,21196.432399999998,9948.7833016,11247.649098399997,10.52,53.063878326996196,11.69
01055,2021,5.08,202014,97423,6.08,46.17,47.38,4.33,28.87,25.16,47.23,27.61,2145.59,5.97,48.22586553407189,12282.4512,8747.2062,5670.80771904,4144.42629756,21029.6574,9815.2340166,11214.4233834,10.41,53.32670509125841,9.88
01055,2022,4.57,200802,96480,5.82,46.91,47.13,4.22,31.93,27.3,46.63,26.07,2310.18,6.61,48.047330205874445,11686.6764,8473.844399999998,5482.21989924,3993.7228657199994,20160.5208,9475.94276496,10684.578035039998,10.04,52.997529880478076,10.48
01055,2023,4.87,201529,96902,5.86,46.88,47.12,4.25,NA,29.22,46.01,24.77,NA,6.59,48.083402388738094,11809.599400000001,8564.9825,5536.340198720001,4035.8197539999996,20374.5819,9572.159952720001,10802.42194728,10.110000000000001,53.01910979228486,10.88
01056,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1484.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01056,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01056,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01056,2003,8.77,296941,145304,6.74,49.58,50.07,4.77,22.05,NA,NA,NA,1567.52,NA,48.93362654534066,20013.8234,14164.085699999998,9922.85364172,7091.95770999,34177.9091,17014.81135171,17163.097748289998,11.51,50.21693310165074,8.39
01056,2004,8.66,298272,145903,6.71,49.71,50.44,4.78,22.12,NA,NA,NA,1566.04,NA,48.91609001180131,20014.051199999998,14257.401600000001,9948.98485152,7191.43336704,34271.4528,17140.41821856,17131.03458144,11.49,49.98630983463882,7.38
01056,2005,10.14,299392,146626,6.75,49.37,50.56,4.83,23.43,NA,NA,NA,1598.72,NA,48.9745884993587,20208.960000000003,14460.633600000001,9977.163552,7311.296348160001,34669.59360000001,17288.45990016,17381.133699840007,11.580000000000004,50.13365284974094,9.03
01056,2006,8.19,300402,147347,6.82,48.79,50.79,4.83,23.48,NA,NA,NA,1604.98,NA,49.04993974740514,20487.4164,14509.4166,9995.810461559999,7369.332691140001,34996.833,17365.1431527,17631.6898473,11.649999999999999,50.38081545064378,7.94
01056,2007,6.78,301320,147725,6.91,48.85,50.67,4.85,24.61,NA,NA,NA,1625.24,NA,49.025952475773266,20821.212,14614.019999999999,10171.162062,7404.9239339999995,35435.231999999996,17576.085995999998,17859.146004,11.759999999999998,50.39940476190476,7.89
01056,2008,5.97,301518,147841,7.05,48.5,50.77,4.84,24.74,NA,NA,NA,1666.19,NA,49.03223024827705,21257.018999999997,14593.4712,10309.654214999999,7409.105328240001,35850.4902,17718.759543239998,18131.730656760003,11.89,50.575962994112714,6.98
01056,2009,6.16,302430,148424,7.21,47.74,50.91,4.81,24.03,NA,NA,NA,1689.17,NA,49.077141817941346,21805.202999999998,14546.883,10409.8039122,7405.8181353,36352.085999999996,17815.6220475,18536.463952499995,12.02,50.99147254575706,5.85
