Schluesselzahl,Straftat,Kreisschluessel,Kreisart,Kreis,Einwohner,Erfasste_Faelle,Straftaten_HZ,Versuche_Anzahl,Versuche_Anteil_Prozent,Mit_Schusswaffe_gedroht,Mit_Schusswaffe_geschossen,Aufklaerung_Faelle,Aufklaerungsquote,Tatverdaechtige_Insgesamt,Tatverdaechtige_Maennlich,Tatverdaechtige_Weiblich,Nichtdeutsche_Tatverdaechtige_Anzahl,Nichtdeutsche_Tatverdaechtige_Prozent
*50*00,DiebstahlKfz,03355,LK,Lüneburg,175441,1023,583,NA,NA,NA,NA,108,10.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03356,LK,Osterholz,112741,431,382,NA,NA,NA,NA,21,4.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03357,LK,Rotenburg (Wümme),164875,608,369,NA,NA,NA,NA,60,9.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03358,LK,Soltau-Fallingbostel,142678,663,465,NA,NA,NA,NA,117,17.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03359,LK,Stade,196475,927,472,NA,NA,NA,NA,119,12.8,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03360,LK,Uelzen,96940,260,268,NA,NA,NA,NA,29,11.2,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03361,LK,Verden,134084,666,497,NA,NA,NA,NA,125,18.8,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03401,SK,Delmenhorst,75916,558,735,NA,NA,NA,NA,68,12.2,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03402,SK,Emden,51693,347,671,NA,NA,NA,NA,31,8.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03403,SK,Oldenburg,158565,675,426,NA,NA,NA,NA,215,31.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03404,SK,Osnabrück,163814,1872,1143,NA,NA,NA,NA,129,6.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03405,SK,Wilhelmshaven,83552,271,324,NA,NA,NA,NA,35,12.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03451,LK,Ammerland,115891,224,193,NA,NA,NA,NA,56,25,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03452,LK,Aurich,190128,338,178,NA,NA,NA,NA,125,36.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03453,LK,Cloppenburg,155642,475,305,NA,NA,NA,NA,79,16.7,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03454,LK,Emsland,310088,874,282,NA,NA,NA,NA,239,27.3,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03455,LK,Friesland,101412,213,210,NA,NA,NA,NA,37,17.4,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03456,LK,Grafschaft Bentheim,134442,323,240,NA,NA,NA,NA,68,21.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03457,LK,Leer,165056,451,273,NA,NA,NA,NA,96,21.3,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03458,LK,Oldenburg,125731,497,395,NA,NA,NA,NA,44,8.9,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03459,LK,Osnabrück,359449,1258,350,NA,NA,NA,NA,143,11.4,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03460,LK,Vechta,132401,527,398,NA,NA,NA,NA,308,58.4,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03461,LK,Wesermarsch,93725,249,266,NA,NA,NA,NA,33,13.3,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,03462,LK,Wittmund,57954,95,164,NA,NA,NA,NA,16,16.8,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,04011,SK,Bremen,546852,10778,1971,NA,NA,NA,NA,334,3.1,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,04012,SK,Bremerhaven,116615,462,396,NA,NA,NA,NA,26,5.6,NA,NA,NA,NA,NA
*50*00,DiebstahlKfz,05111,SK,Düsseldorf,574514,11140,1939,NA,NA,NA,NA,379,3.4,NA,NA,NA,NA,NA
